User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.78,0.84,0.82,0.87,0.71,0.36,1185,1443,1490,1197,1242,1115,1122,0.15,0.15,0.15,0.15,1466.5,1219.5,1118.5,1845,1928,1624,1549,1507,1414,2,2,4,86.57,86.63,93.33,1/1/2020 8:00,Ps224
0.77,0.84,0.82,0.87,0.71,0.35,1370,1706,1767,1408,1468,1316,1327,0.15,0.15,0.15,0.15,1736.5,1438,1321.5,2188,2284,1922,1833,1781,1673,2,2,4,86.57,86.63,93.33,1/1/2020 8:20,Ps224
0.77,0.84,0.82,0.87,0.71,0.35,1507,1893,1964,1562,1632,1462,1473,0.15,0.15,0.15,0.15,1928.5,1597,1467.5,2427,2534,2134,2035,1975,1858,2,2,4,86.57,86.63,93.33,1/1/2020 8:40,Ps224
0.77,0.84,0.82,0.87,0.71,0.35,1627,2063,2144,1697,1779,1592,1606,0.15,0.15,0.15,0.15,2103.5,1738,1599,2651,2768,2328,2219,2152,2028,2,2,4,86.57,86.63,93.33,1/1/2020 9:00,Ps224
0.77,0.84,0.82,0.87,0.71,0.35,1710,2182,2273,1793,1883,1684,1700,0.15,0.15,0.15,0.15,2227.5,1838,1692,2811,2935,2466,2351,2280,2149,2,2,4,86.57,86.63,93.33,1/1/2020 9:20,Ps224
0.76,0.84,0.83,0.87,0.71,0.35,1893,2397,2497,2000,2090,1873,1877,0.15,0.15,0.15,0.15,2447,2045,1875,3071,3216,2726,2589,2512,2366,2,2,4,86.57,86.63,93.33,1/1/2020 9:40,Ps224
0.75,0.85,0.8,0.86,0.7,0.33,1762,2280,2361,1837,1933,1744,1772,0.15,0.15,0.15,0.15,2320.5,1885,1758,3018,3165,2628,2479,2414,2284,2,2,4,86.57,86.63,93.33,1/1/2020 10:00,Ps224
0.75,0.85,0.8,0.86,0.7,0.33,1650,2134,2207,1711,1802,1626,1656,0.15,0.15,0.15,0.15,2170.5,1756.5,1641,2838,2978,2465,2323,2264,2143,2,2,4,86.57,86.63,93.33,1/1/2020 10:20,Ps224
0.74,0.85,0.79,0.86,0.7,0.33,2245,2960,3071,2365,2504,2255,2299,0.15,0.15,0.15,0.15,3015.5,2434.5,2277,3950,4144,3431,3235,3145,2984,2,2,4,86.57,86.63,93.33,1/1/2020 10:40,Ps224
0.74,0.84,0.8,0.87,0.7,0.33,2275,3018,3160,2437,2592,2319,2361,0.15,0.15,0.15,0.15,3089,2514.5,2340,4016,4216,3491,3307,3204,3052,2,2,4,86.57,86.63,93.33,1/1/2020 11:00,Ps224
0.75,0.84,0.79,0.86,0.7,0.33,1702,2224,2322,1771,1889,1687,1732,0.15,0.15,0.15,0.15,2273,1830,1709.5,2988,3139,2573,2442,2373,2256,2,2,4,86.57,86.63,93.33,1/1/2020 11:20,Ps224
0.74,0.85,0.78,0.85,0.7,0.32,1859,2449,2527,1926,2043,1842,1891,0.15,0.15,0.15,0.15,2488,1984.5,1866.5,3310,3479,2854,2683,2616,2482,2,2,4,86.57,86.63,93.33,1/1/2020 11:40,Ps224
0.74,0.84,0.79,0.85,0.7,0.32,1993,2635,2736,2101,2232,2010,2056,0.15,0.15,0.15,0.15,2685.5,2166.5,2033,3579,3764,3100,2921,2833,2700,2,2,4,86.57,86.63,93.33,1/1/2020 12:00,Ps224
0.73,0.85,0.79,0.85,0.7,0.32,1928,2534,2619,2024,2141,1935,1975,0.15,0.15,0.15,0.15,2576.5,2082.5,1955,3445,3624,2992,2812,2728,2597,2,2,4,86.57,86.63,93.33,1/1/2020 12:20,Ps224
0.74,0.85,0.78,0.84,0.7,0.32,1855,2451,2521,1916,2033,1836,1888,0.15,0.15,0.15,0.15,2486,1974.5,1862,3329,3501,2866,2688,2623,2489,2,2,4,86.57,86.63,93.33,1/1/2020 12:40,Ps224
0.74,0.85,0.78,0.84,0.7,0.32,1728,2271,2335,1781,1885,1704,1750,0.15,0.15,0.15,0.15,2303,1833,1727,3078,3237,2653,2487,2429,2303,2,2,4,86.57,86.63,93.33,1/1/2020 13:00,Ps224
0.74,0.85,0.78,0.85,0.7,0.32,1665,2177,2237,1716,1812,1639,1679,0.15,0.15,0.15,0.15,2207,1764,1659,2940,3092,2541,2381,2326,2203,2,2,4,86.57,86.63,93.33,1/1/2020 13:20,Ps224
0.73,0.85,0.79,0.85,0.7,0.33,2013,2612,2656,2120,2196,2016,2024,0.15,0.15,0.15,0.15,2634,2158,2020,3504,3685,3090,2868,2792,2638,2,2,4,86.57,86.63,93.33,1/1/2020 13:40,Ps224
0.74,0.86,0.79,0.85,0.7,0.33,1783,2318,2378,1847,1939,1760,1791,0.15,0.15,0.15,0.15,2348,1893,1775.5,3111,3270,2705,2530,2470,2337,2,2,4,86.57,86.63,93.33,1/1/2020 14:00,Ps224
0.73,0.86,0.8,0.85,0.71,0.34,1920,2449,2481,2013,2064,1900,1893,0.15,0.15,0.15,0.15,2465,2038.5,1896.5,3241,3407,2879,2659,2597,2440,2,2,4,86.57,86.63,93.33,1/1/2020 14:20,Ps224
0.73,0.86,0.8,0.85,0.71,0.34,1762,2220,2247,1830,1869,1720,1712,0.15,0.15,0.15,0.15,2233.5,1849.5,1716,2925,3075,2601,2397,2346,2200,2,2,4,86.57,86.63,93.33,1/1/2020 14:40,Ps224
0.74,0.86,0.8,0.85,0.7,0.33,1458,1859,1908,1506,1569,1427,1441,0.15,0.15,0.15,0.15,1883.5,1537.5,1434,2465,2590,2159,2018,1971,1861,2,2,4,86.57,86.63,93.33,1/1/2020 15:00,Ps224
0.74,0.86,0.8,0.86,0.7,0.34,1602,2036,2087,1661,1723,1571,1580,0.15,0.15,0.15,0.15,2061.5,1692,1575.5,2690,2826,2368,2208,2156,2034,2,2,4,86.57,86.63,93.33,1/1/2020 15:20,Ps224
0.74,0.86,0.81,0.86,0.7,0.34,1603,2029,2078,1665,1721,1571,1575,0.15,0.15,0.15,0.15,2053.5,1693,1573,2671,2806,2359,2197,2146,2022,2,2,4,86.57,86.63,93.33,1/1/2020 15:40,Ps224
0.74,0.86,0.81,0.86,0.71,0.34,1414,1780,1824,1465,1513,1381,1383,0.15,0.15,0.15,0.15,1802,1489,1382,2337,2455,2066,1925,1880,1772,2,2,4,86.57,86.63,93.33,1/1/2020 16:00,Ps224
0.74,0.86,0.81,0.86,0.71,0.34,1425,1789,1831,1480,1523,1392,1390,0.15,0.15,0.15,0.15,1810,1501.5,1391,2342,2459,2077,1932,1887,1776,2,2,4,86.57,86.63,93.33,1/1/2020 16:20,Ps224
0.75,0.86,0.81,0.86,0.71,0.34,1093,1365,1400,1128,1164,1061,1063,0.15,0.15,0.15,0.15,1382.5,1146,1062,1787,1877,1581,1475,1441,1357,2,2,4,86.57,86.63,93.33,1/1/2020 16:40,Ps224
0.75,0.86,0.81,0.86,0.71,0.34,1013,1262,1294,1046,1077,982,983,0.15,0.15,0.15,0.15,1278,1061.5,982.5,1650,1733,1461,1363,1331,1253,2,2,4,86.57,86.63,93.33,1/1/2020 17:00,Ps224
0.76,0.85,0.81,0.87,0.7,0.34,1120,1415,1466,1161,1212,1094,1104,0.15,0.15,0.15,0.15,1440.5,1186.5,1099,1844,1931,1618,1531,1490,1404,2,2,4,86.57,86.63,93.33,1/2/2020 8:00,Ps224
0.76,0.85,0.81,0.86,0.7,0.34,893,1122,1160,921,960,869,876,0.15,0.15,0.15,0.15,1141,940.5,872.5,1469,1540,1289,1216,1185,1117,2,2,4,86.57,86.63,93.33,1/2/2020 8:20,Ps224
0.76,0.85,0.81,0.86,0.7,0.34,1261,1599,1655,1309,1368,1236,1247,0.15,0.15,0.15,0.15,1627,1338.5,1241.5,2091,2191,1834,1732,1686,1590,2,2,4,86.57,86.63,93.33,1/2/2020 8:40,Ps224
0.78,0.84,0.82,0.87,0.71,0.35,1384,1744,1812,1424,1496,1335,1353,0.15,0.15,0.15,0.15,1778,1460,1344,2248,2346,1960,1875,1821,1713,2,2,4,86.57,86.63,93.33,1/2/2020 9:00,Ps224
0.75,0.84,0.81,0.87,0.7,0.34,1963,2539,2638,2069,2173,1957,1979,0.15,0.15,0.15,0.15,2588.5,2121,1968,3323,3477,2910,2754,2674,2528,2,2,4,86.57,86.63,93.33,1/2/2020 9:20,Ps224
0.75,0.85,0.8,0.86,0.7,0.34,1732,2231,2312,1810,1900,1715,1737,0.15,0.15,0.15,0.15,2271.5,1855,1726,2939,3080,2568,2424,2359,2230,2,2,4,86.57,86.63,93.33,1/2/2020 9:40,Ps224
0.75,0.85,0.8,0.86,0.7,0.33,1836,2377,2464,1920,2020,1822,1850,0.15,0.15,0.15,0.15,2420.5,1970,1836,3143,3296,2742,2587,2517,2381,2,2,4,86.57,86.63,93.33,1/2/2020 10:00,Ps224
0.75,0.84,0.82,0.87,0.71,0.34,2370,3067,3207,2538,2669,2391,2406,0.15,0.15,0.15,0.15,3137,2603.5,2398.5,3985,4182,3516,3332,3231,3061,2,2,4,86.57,86.63,93.33,1/2/2020 10:20,Ps224
0.75,0.84,0.81,0.87,0.7,0.33,2255,2971,3113,2419,2564,2293,2327,0.15,0.15,0.15,0.15,3042,2491.5,2310,3914,4106,3418,3242,3142,2985,2,2,4,86.57,86.63,93.33,1/2/2020 10:40,Ps224
0.75,0.85,0.79,0.85,0.7,0.32,1811,2369,2449,1877,1987,1791,1833,0.15,0.15,0.15,0.15,2409,1932,1812,3179,3339,2748,2587,2522,2391,2,2,4,86.57,86.63,93.33,1/2/2020 11:00,Ps224
0.74,0.84,0.8,0.87,0.7,0.33,2502,3330,3484,2703,2867,2574,2614,0.15,0.15,0.15,0.15,3407,2785,2594,4453,4680,3889,3673,3555,3388,2,2,4,86.57,86.63,93.33,1/2/2020 11:20,Ps224
0.73,0.84,0.8,0.87,0.7,0.33,2420,3170,3308,2610,2748,2476,2497,0.15,0.15,0.15,0.15,3239,2679,2486.5,4238,4461,3733,3515,3400,3237,2,2,4,86.57,86.63,93.33,1/2/2020 11:40,Ps224
0.73,0.83,0.8,0.86,0.69,0.33,2265,2988,3110,2465,2590,2344,2359,0.15,0.15,0.15,0.15,3049,2527.5,2351.5,4011,4219,3547,3333,3217,3064,2,2,4,86.57,86.63,93.33,1/2/2020 12:00,Ps224
0.73,0.84,0.79,0.85,0.69,0.32,2214,2942,3042,2351,2489,2252,2296,0.15,0.15,0.15,0.15,2992,2420,2274,4011,4217,3487,3274,3170,3023,2,2,4,86.57,86.63,93.33,1/2/2020 12:20,Ps224
0.73,0.84,0.8,0.86,0.69,0.33,2536,3310,3407,2720,2838,2586,2598,0.15,0.15,0.15,0.15,3358.5,2779,2592,4465,4692,3951,3695,3568,3393,2,2,4,86.57,86.63,93.33,1/2/2020 12:40,Ps224
0.72,0.83,0.82,0.87,0.69,0.33,2362,3086,3171,2629,2702,2480,2445,0.15,0.15,0.15,0.15,3128.5,2665.5,2462.5,4087,4294,3709,3457,3334,3147,2,2,4,86.57,86.63,93.33,1/2/2020 13:00,Ps224
0.72,0.84,0.79,0.85,0.7,0.32,2305,3033,3093,2455,2555,2342,2357,0.15,0.15,0.15,0.15,3063,2505,2349.5,4096,4306,3607,3355,3256,3086,2,2,4,86.57,86.63,93.33,1/2/2020 13:20,Ps224
0.73,0.85,0.81,0.86,0.7,0.34,2362,3046,3101,2543,2611,2401,2380,0.15,0.15,0.15,0.15,3073.5,2577,2390.5,4034,4234,3614,3359,3257,3066,2,2,4,86.57,86.63,93.33,1/2/2020 13:40,Ps224
0.73,0.85,0.83,0.87,0.7,0.34,2252,2882,2932,2473,2511,2318,2262,0.15,0.15,0.15,0.15,2907,2492,2290,3749,3928,3419,3163,3069,2872,2,2,4,86.57,86.63,93.33,1/2/2020 14:00,Ps224
0.73,0.85,0.81,0.86,0.71,0.34,2566,3275,3326,2742,2801,2579,2550,0.15,0.15,0.15,0.15,3300.5,2771.5,2564.5,4296,4505,3855,3567,3472,3255,2,2,4,86.57,86.63,93.33,1/2/2020 14:20,Ps224
0.74,0.86,0.82,0.86,0.71,0.35,3034,3820,3889,3229,3292,3022,2983,0.15,0.15,0.15,0.15,3854.5,3260.5,3002.5,4976,5212,4479,4143,4043,3783,2,2,4,86.57,86.63,93.33,1/2/2020 14:40,Ps224
0.75,0.85,0.8,0.85,0.7,0.34,1063,1348,1386,1090,1138,1032,1046,0.15,0.15,0.15,0.15,1367,1114,1039,1788,1878,1561,1463,1430,1350,2,2,4,86.57,86.63,93.33,1/2/2020 15:00,Ps224
0.73,0.86,0.82,0.86,0.71,0.35,1876,2347,2377,1964,1993,1833,1814,0.15,0.15,0.15,0.15,2362,1978.5,1823.5,3059,3212,2744,2519,2467,2306,2,2,4,86.57,86.63,93.33,1/2/2020 15:20,Ps224
0.74,0.86,0.82,0.87,0.72,0.36,1843,2256,2293,1937,1954,1790,1757,0.15,0.15,0.15,0.15,2274.5,1945.5,1773.5,2901,3038,2633,2416,2370,2204,2,2,4,86.57,86.63,93.33,1/2/2020 15:40,Ps224
0.75,0.86,0.83,0.87,0.72,0.36,1669,2027,2064,1735,1753,1600,1578,0.15,0.15,0.15,0.15,2045.5,1744,1589,2609,2733,2357,2169,2129,1980,2,2,4,86.57,86.63,93.33,1/2/2020 16:00,Ps224
0.76,0.86,0.83,0.86,0.73,0.36,1294,1537,1566,1313,1327,1206,1193,0.15,0.15,0.15,0.15,1551.5,1320,1199.5,1978,2075,1777,1640,1614,1499,2,2,4,86.57,86.63,93.33,1/2/2020 16:20,Ps224
0.75,0.86,0.83,0.87,0.72,0.36,1874,2279,2324,1954,1975,1802,1776,0.15,0.15,0.15,0.15,2301.5,1964.5,1789,2928,3066,2645,2436,2388,2225,2,2,4,86.57,86.63,93.33,1/2/2020 16:40,Ps224
0.77,0.86,0.81,0.85,0.73,0.36,923,1072,1089,903,915,827,826,0.15,0.15,0.15,0.15,1080.5,909,826.5,1388,1461,1233,1138,1125,1046,2,2,4,86.57,86.63,93.33,1/2/2020 17:00,Ps224
0.76,0.85,0.81,0.86,0.7,0.34,991,1249,1293,1025,1069,966,974,0.15,0.15,0.15,0.15,1271,1047,970,1631,1709,1431,1352,1316,1241,2,2,4,86.57,86.63,93.33,1/3/2020 8:00,Ps224
0.76,0.85,0.81,0.86,0.7,0.34,971,1222,1264,1002,1045,945,953,0.15,0.15,0.15,0.15,1243,1023.5,949,1599,1676,1402,1323,1289,1216,2,2,4,86.57,86.63,93.33,1/3/2020 8:20,Ps224
0.76,0.85,0.81,0.86,0.7,0.34,1226,1554,1608,1271,1328,1200,1212,0.15,0.15,0.15,0.15,1581,1299.5,1206,2034,2131,1783,1683,1639,1546,2,2,4,86.57,86.63,93.33,1/3/2020 8:40,Ps224
0.76,0.85,0.81,0.87,0.7,0.34,1556,1988,2062,1624,1700,1534,1550,0.15,0.15,0.15,0.15,2025,1662,1542,2603,2725,2280,2155,2096,1979,2,2,4,86.57,86.63,93.33,1/3/2020 9:00,Ps224
0.75,0.85,0.81,0.87,0.7,0.34,1766,2271,2356,1851,1941,1751,1770,0.15,0.15,0.15,0.15,2313.5,1896,1760.5,2978,3118,2608,2464,2396,2263,2,2,4,86.57,86.63,93.33,1/3/2020 9:20,Ps224
0.75,0.85,0.8,0.86,0.7,0.33,1628,2093,2168,1695,1780,1606,1629,0.15,0.15,0.15,0.15,2130.5,1737.5,1617.5,2761,2894,2409,2274,2213,2092,2,2,4,86.57,86.63,93.33,1/3/2020 9:40,Ps224
0.75,0.85,0.8,0.86,0.7,0.33,1357,1737,1794,1402,1471,1329,1349,0.15,0.15,0.15,0.15,1765.5,1436.5,1339,2300,2413,2003,1887,1840,1739,2,2,4,86.57,86.63,93.33,1/3/2020 10:00,Ps224
0.75,0.85,0.8,0.86,0.7,0.33,1504,1936,2001,1556,1637,1478,1503,0.15,0.15,0.15,0.15,1968.5,1596.5,1490.5,2573,2700,2238,2107,2055,1943,2,2,4,86.57,86.63,93.33,1/3/2020 10:20,Ps224
0.75,0.85,0.79,0.86,0.7,0.33,1753,2279,2357,1820,1921,1733,1768,0.15,0.15,0.15,0.15,2318,1870.5,1750.5,3042,3194,2639,2486,2423,2294,2,2,4,86.57,86.63,93.33,1/3/2020 10:40,Ps224
0.74,0.85,0.79,0.85,0.7,0.32,2066,2718,2814,2162,2289,2063,2108,0.15,0.15,0.15,0.15,2766,2225.5,2085.5,3643,3826,3158,2973,2895,2746,2,2,4,86.57,86.63,93.33,1/3/2020 11:00,Ps224
0.74,0.84,0.79,0.86,0.7,0.33,2039,2698,2820,2161,2302,2061,2107,0.15,0.15,0.15,0.15,2759,2231.5,2084,3622,3805,3135,2968,2878,2742,2,2,4,86.57,86.63,93.33,1/3/2020 11:20,Ps224
0.74,0.85,0.78,0.85,0.7,0.32,1804,2372,2447,1867,1980,1785,1832,0.15,0.15,0.15,0.15,2409.5,1923.5,1808.5,3204,3367,2763,2597,2534,2403,2,2,4,86.57,86.63,93.33,1/3/2020 11:40,Ps224
0.74,0.85,0.78,0.85,0.7,0.32,1651,2167,2232,1700,1803,1626,1671,0.15,0.15,0.15,0.15,2199.5,1751.5,1648.5,2931,3082,2524,2371,2315,2195,2,2,4,86.57,86.63,93.33,1/3/2020 12:00,Ps224
