User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.84,0.73,0.86,0.83,0.71,0.37,1243,1069,1238,1470,1534,1185,1130,0.15,0.15,0.15,0.15,1153.5,1502,1157.5,1456,1534,1913,1884,1558,1452,2,4,2,86.57,93.33,86.63,1/1/2020 8:00,Ps242
0.83,0.73,0.85,0.83,0.7,0.37,1438,1259,1465,1734,1817,1396,1336,0.15,0.15,0.15,0.15,1362,1775.5,1366,1727,1822,2269,2235,1842,1722,2,4,2,86.57,93.33,86.63,1/1/2020 8:20,Ps242
0.83,0.72,0.85,0.82,0.7,0.37,1582,1396,1627,1922,2018,1549,1483,0.15,0.15,0.15,0.15,1511.5,1970,1516,1918,2026,2519,2481,2044,1913,2,4,2,86.57,93.33,86.63,1/1/2020 8:40,Ps242
0.83,0.72,0.85,0.82,0.7,0.36,1708,1518,1775,2093,2202,1686,1617,0.15,0.15,0.15,0.15,1646.5,2147.5,1651.5,2095,2213,2753,2710,2229,2090,2,4,2,86.57,93.33,86.63,1/1/2020 9:00,Ps242
0.83,0.72,0.85,0.82,0.7,0.36,1797,1604,1879,2212,2333,1782,1712,0.15,0.15,0.15,0.15,1741.5,2272.5,1747,2222,2348,2920,2873,2360,2216,2,4,2,86.57,93.33,86.63,1/1/2020 9:20,Ps242
0.82,0.72,0.85,0.82,0.7,0.36,1985,1784,2078,2439,2565,1982,1892,0.15,0.15,0.15,0.15,1931,2502,1937,2446,2592,3201,3151,2605,2438,2,4,2,86.57,93.33,86.63,1/1/2020 9:40,Ps242
0.82,0.72,0.85,0.83,0.69,0.35,1855,1665,1950,2323,2412,1831,1777,0.15,0.15,0.15,0.15,1807.5,2367.5,1804,2363,2481,3163,3076,2504,2338,2,4,2,86.57,93.33,86.63,1/1/2020 10:00,Ps242
0.82,0.72,0.85,0.84,0.69,0.34,1736,1554,1821,2175,2254,1706,1659,0.15,0.15,0.15,0.15,1687.5,2214.5,1682.5,2218,2323,2977,2889,2348,2191,2,4,2,86.57,93.33,86.63,1/1/2020 10:20,Ps242
0.81,0.72,0.85,0.83,0.69,0.34,2363,2149,2528,3011,3134,2364,2304,0.15,0.15,0.15,0.15,2338.5,3072.5,2334,3087,3242,4143,4024,3266,3057,2,4,2,86.57,93.33,86.63,1/1/2020 10:40,Ps242
0.81,0.71,0.84,0.83,0.69,0.34,2399,2202,2600,3058,3225,2437,2371,0.15,0.15,0.15,0.15,2401,3141.5,2404,3154,3336,4207,4099,3329,3142,2,4,2,86.57,93.33,86.63,1/1/2020 11:00,Ps242
0.81,0.72,0.85,0.83,0.69,0.34,1798,1607,1899,2254,2370,1773,1736,0.15,0.15,0.15,0.15,1753,2312,1754.5,2332,2447,3125,3039,2456,2319,2,4,2,86.57,93.33,86.63,1/1/2020 11:20,Ps242
0.81,0.73,0.85,0.84,0.68,0.34,1954,1760,2073,2494,2577,1927,1890,0.15,0.15,0.15,0.15,1916.5,2535.5,1908.5,2571,2680,3478,3359,2712,2537,2,4,2,86.57,93.33,86.63,1/1/2020 11:40,Ps242
0.81,0.73,0.84,0.83,0.68,0.34,2101,1915,2255,2681,2787,2105,2056,0.15,0.15,0.15,0.15,2085,2734,2080.5,2791,2936,3768,3638,2944,2769,2,4,2,86.57,93.33,86.63,1/1/2020 12:00,Ps242
