User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.78,0.71,0.88,0.9,0.77,0.37,1342,1085,1265,1541,1608,1506,1438,0.15,0.15,0.15,0.15,1175,1574.5,1472,1442,1548,1938,1970,1955,1853,4,4,2,93.33,93.33,86.63,1/1/2020 8:00,Ps442
0.78,0.71,0.88,0.89,0.78,0.36,1555,1277,1497,1819,1903,1777,1705,0.15,0.15,0.15,0.15,1387,1861,1741,1706,1834,2292,2339,2317,2195,4,4,2,93.33,93.33,86.63,1/1/2020 8:20,Ps442
0.78,0.71,0.87,0.89,0.78,0.36,1712,1416,1662,2016,2112,1970,1894,0.15,0.15,0.15,0.15,1539,2064,1932,1893,2038,2541,2599,2573,2436,4,4,2,93.33,93.33,86.63,1/1/2020 8:40,Ps442
0.77,0.7,0.87,0.89,0.78,0.36,1850,1540,1812,2195,2304,2144,2067,0.15,0.15,0.15,0.15,1676,2249.5,2105.5,2065,2224,2773,2841,2809,2660,4,4,2,93.33,93.33,86.63,1/1/2020 9:00,Ps442
0.77,0.7,0.87,0.89,0.78,0.36,1945,1628,1918,2319,2438,2266,2190,0.15,0.15,0.15,0.15,1773,2378.5,2228,2188,2357,2938,3015,2978,2820,4,4,2,93.33,93.33,86.63,1/1/2020 9:20,Ps442
0.77,0.7,0.87,0.89,0.78,0.36,2144,1811,2119,2555,2679,2502,2407,0.15,0.15,0.15,0.15,1965,2617,2454.5,2408,2598,3219,3308,3269,3089,4,4,2,93.33,93.33,86.63,1/1/2020 9:40,Ps442
0.76,0.71,0.87,0.89,0.75,0.34,1987,1681,1990,2435,2532,2398,2295,0.15,0.15,0.15,0.15,1835.5,2483.5,2346.5,2335,2497,3178,3231,3193,3022,4,4,2,93.33,93.33,86.63,1/1/2020 10:00,Ps442
0.76,0.71,0.87,0.89,0.75,0.34,1856,1569,1858,2278,2367,2246,2146,0.15,0.15,0.15,0.15,1713.5,2322.5,2196,2192,2339,2991,3034,2999,2841,4,4,2,93.33,93.33,86.63,1/1/2020 10:20,Ps442
0.76,0.71,0.87,0.88,0.75,0.33,2529,2167,2578,3154,3288,3109,2986,0.15,0.15,0.15,0.15,2372.5,3221,3047.5,3046,3259,4154,4232,4178,3957,4,4,2,93.33,93.33,86.63,1/1/2020 10:40,Ps442
0.75,0.7,0.86,0.87,0.77,0.33,2575,2229,2649,3202,3374,3151,3059,0.15,0.15,0.15,0.15,2439,3288,3105,3097,3340,4204,4323,4252,4038,4,4,2,93.33,93.33,86.63,1/1/2020 11:00,Ps442
0.76,0.71,0.87,0.88,0.77,0.33,1925,1628,1938,2358,2480,2316,2249,0.15,0.15,0.15,0.15,1783,2419,2282.5,2295,2460,3131,3199,3148,2999,4,4,2,93.33,93.33,86.63,1/1/2020 11:20,Ps442
0.75,0.71,0.87,0.88,0.75,0.33,2080,1774,2115,2608,2707,2575,2462,0.15,0.15,0.15,0.15,1944.5,2657.5,2518.5,2541,2700,3488,3530,3488,3310,4,4,2,93.33,93.33,86.63,1/1/2020 11:40,Ps442
0.75,0.71,0.86,0.87,0.75,0.33,2238,1932,2300,2807,2927,2773,2663,0.15,0.15,0.15,0.15,2116,2867,2718,2750,2948,3766,3832,3781,3587,4,4,2,93.33,93.33,86.63,1/1/2020 12:00,Ps442
0.75,0.72,0.86,0.88,0.74,0.33,2159,1860,2210,2707,2807,2677,2555,0.15,0.15,0.15,0.15,2035,2757,2616,2652,2835,3635,3683,3642,3447,4,4,2,93.33,93.33,86.63,1/1/2020 12:20,Ps442
0.75,0.72,0.86,0.88,0.75,0.33,2069,1768,2109,2611,2703,2582,2460,0.15,0.15,0.15,0.15,1938.5,2657,2521,2552,2705,3512,3544,3506,3325,4,4,2,93.33,93.33,86.63,1/1/2020 12:40,Ps442
0.75,0.72,0.87,0.88,0.75,0.33,1925,1643,1956,2421,2505,2394,2278,0.15,0.15,0.15,0.15,1799.5,2463,2336,2362,2503,3249,3276,3242,3074,4,4,2,93.33,93.33,86.63,1/1/2020 13:00,Ps442
0.75,0.72,0.87,0.89,0.74,0.33,1855,1582,1880,2323,2402,2298,2183,0.15,0.15,0.15,0.15,1731,2362.5,2240.5,2261,2397,3106,3131,3100,2936,4,4,2,93.33,93.33,86.63,1/1/2020 13:20,Ps442
0.75,0.73,0.86,0.88,0.72,0.34,2225,1943,2283,2817,2877,2806,2609,0.15,0.15,0.15,0.15,2113,2847,2707.5,2724,2894,3735,3737,3727,3485,4,4,2,93.33,93.33,86.63,1/1/2020 13:40,Ps442
0.75,0.72,0.86,0.89,0.74,0.34,1985,1698,2010,2481,2559,2458,2323,0.15,0.15,0.15,0.15,1854,2520,2390.5,2401,2549,3293,3318,3290,3106,4,4,2,93.33,93.33,86.63,1/1/2020 14:00,Ps442
0.75,0.73,0.86,0.88,0.72,0.35,2112,1840,2148,2648,2702,2641,2437,0.15,0.15,0.15,0.15,1994,2675,2539,2531,2688,3467,3458,3457,3220,4,4,2,93.33,93.33,86.63,1/1/2020 14:20,Ps442
0.75,0.73,0.86,0.88,0.72,0.35,1933,1672,1947,2400,2452,2393,2205,0.15,0.15,0.15,0.15,1809.5,2426,2299,2284,2425,3131,3119,3120,2906,4,4,2,93.33,93.33,86.63,1/1/2020 14:40,Ps442
0.76,0.72,0.87,0.89,0.74,0.34,1625,1380,1622,1995,2056,1976,1862,0.15,0.15,0.15,0.15,1501,2025.5,1919,1911,2036,2612,2633,2613,2465,4,4,2,93.33,93.33,86.63,1/1/2020 15:00,Ps442
0.76,0.72,0.87,0.89,0.73,0.34,1782,1519,1782,2190,2253,2172,2039,0.15,0.15,0.15,0.15,1650.5,2221.5,2105.5,2091,2229,2856,2878,2859,2689,4,4,2,93.33,93.33,86.63,1/1/2020 15:20,Ps442
0.76,0.72,0.86,0.89,0.73,0.35,1782,1520,1780,2185,2246,2168,2032,0.15,0.15,0.15,0.15,1650,2215.5,2100,2080,2219,2838,2860,2843,2671,4,4,2,93.33,93.33,86.63,1/1/2020 15:40,Ps442
0.76,0.72,0.87,0.89,0.73,0.35,1573,1337,1563,1917,1971,1901,1782,0.15,0.15,0.15,0.15,1450,1944,1841.5,1821,1945,2483,2503,2488,2338,4,4,2,93.33,93.33,86.63,1/1/2020 16:00,Ps442
0.76,0.72,0.86,0.89,0.73,0.35,1584,1349,1574,1928,1982,1914,1790,0.15,0.15,0.15,0.15,1461.5,1955,1852,1828,1953,2490,2510,2496,2342,4,4,2,93.33,93.33,86.63,1/1/2020 16:20,Ps442
0.77,0.72,0.87,0.89,0.73,0.35,1218,1029,1201,1470,1513,1457,1367,0.15,0.15,0.15,0.15,1115,1491.5,1412,1394,1490,1898,1914,1902,1789,4,4,2,93.33,93.33,86.63,1/1/2020 16:40,Ps442
0.77,0.72,0.87,0.89,0.73,0.35,1128,953,1111,1360,1399,1348,1263,0.15,0.15,0.15,0.15,1032,1379.5,1305.5,1288,1377,1753,1768,1757,1652,4,4,2,93.33,93.33,86.63,1/1/2020 17:00,Ps442
0.77,0.71,0.87,0.89,0.75,0.35,1269,1058,1244,1515,1576,1489,1422,0.15,0.15,0.15,0.15,1151,1545.5,1455.5,1436,1540,1943,1975,1956,1848,4,4,2,93.33,93.33,86.63,1/2/2020 8:00,Ps442
0.77,0.71,0.87,0.89,0.75,0.35,1007,841,986,1204,1247,1186,1128,0.15,0.15,0.15,0.15,913.5,1225.5,1157,1144,1224,1552,1573,1558,1472,4,4,2,93.33,93.33,86.63,1/2/2020 8:20,Ps442
0.77,0.71,0.87,0.89,0.75,0.35,1426,1194,1404,1713,1779,1685,1608,0.15,0.15,0.15,0.15,1299,1746,1646.5,1627,1744,2205,2240,2217,2095,4,4,2,93.33,93.33,86.63,1/2/2020 8:40,Ps442
0.78,0.7,0.88,0.89,0.78,0.36,1577,1295,1525,1852,1948,1804,1745,0.15,0.15,0.15,0.15,1410,1900,1774.5,1746,1875,2348,2401,2373,2253,4,4,2,93.33,93.33,86.63,1/2/2020 9:00,Ps442
0.76,0.7,0.87,0.89,0.76,0.34,2224,1885,2229,2712,2830,2665,2559,0.15,0.15,0.15,0.15,2057,2771,2612,2580,2772,3492,3567,3524,3331,4,4,2,93.33,93.33,86.63,1/2/2020 9:20,Ps442
0.76,0.71,0.87,0.89,0.75,0.34,1956,1653,1953,2385,2481,2348,2246,0.15,0.15,0.15,0.15,1803,2433,2297,2279,2441,3095,3149,3113,2944,4,4,2,93.33,93.33,86.63,1/2/2020 9:40,Ps442
0.76,0.71,0.87,0.89,0.75,0.34,2071,1756,2078,2540,2642,2501,2394,0.15,0.15,0.15,0.15,1917,2591,2447.5,2434,2605,3310,3367,3328,3149,4,4,2,93.33,93.33,86.63,1/2/2020 10:00,Ps442
0.76,0.7,0.86,0.88,0.77,0.35,2680,2306,2711,3261,3432,3205,3097,0.15,0.15,0.15,0.15,2508.5,3346.5,3151,3108,3357,4175,4300,4239,4013,4,4,2,93.33,93.33,86.63,1/2/2020 10:20,Ps442
0.76,0.7,0.86,0.88,0.77,0.34,2557,2207,2615,3153,3325,3098,3009,0.15,0.15,0.15,0.15,2411,3239,3053.5,3030,3270,4094,4216,4149,3936,4,4,2,93.33,93.33,86.63,1/2/2020 10:40,Ps442
