User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.79,0.74,0.84,0.8,0.82,0.36,1220,1062,1169,1183,1230,1426,1437,0.15,0.15,0.15,0.15,1115.5,1206.5,1431.5,1416,1512,1556,1619,1894,1844,4,2,2,93.33,86.63,86.63,1/1/2020 8:00,Ps422
0.79,0.73,0.84,0.8,0.82,0.36,1413,1251,1386,1393,1453,1683,1704,0.15,0.15,0.15,0.15,1318.5,1423,1693.5,1674,1792,1837,1919,2246,2184,4,2,2,93.33,86.63,86.63,1/1/2020 8:20,Ps422
0.78,0.73,0.84,0.8,0.82,0.35,1555,1387,1542,1545,1614,1866,1892,0.15,0.15,0.15,0.15,1464.5,1579.5,1879,1856,1990,2037,2132,2492,2422,4,2,2,93.33,86.63,86.63,1/1/2020 8:40,Ps422
0.78,0.73,0.84,0.8,0.82,0.35,1680,1508,1683,1680,1758,2032,2067,0.15,0.15,0.15,0.15,1595.5,1719,2049.5,2025,2172,2219,2327,2722,2644,4,2,2,93.33,86.63,86.63,1/1/2020 9:00,Ps422
0.78,0.73,0.84,0.8,0.82,0.35,1766,1594,1785,1776,1861,2148,2190,0.15,0.15,0.15,0.15,1689.5,1818.5,2169,2145,2302,2349,2466,2884,2803,4,2,2,93.33,86.63,86.63,1/1/2020 9:20,Ps422
0.77,0.73,0.84,0.8,0.82,0.35,1945,1770,1976,1973,2066,2371,2403,0.15,0.15,0.15,0.15,1873,2019.5,2387,2359,2533,2588,2720,3159,3066,4,2,2,93.33,86.63,86.63,1/1/2020 9:40,Ps422
0.77,0.73,0.83,0.79,0.8,0.33,1794,1645,1846,1841,1914,2268,2312,0.15,0.15,0.15,0.15,1745.5,1877.5,2290,2297,2421,2488,2609,3103,3009,4,2,2,93.33,86.63,86.63,1/1/2020 10:00,Ps422
0.77,0.73,0.83,0.78,0.8,0.33,1675,1535,1721,1717,1783,2124,2166,0.15,0.15,0.15,0.15,1628,1750,2145,2158,2269,2333,2445,2918,2829,4,2,2,93.33,86.63,86.63,1/1/2020 10:20,Ps422
0.76,0.73,0.83,0.78,0.8,0.33,2283,2121,2396,2375,2474,2941,3015,0.15,0.15,0.15,0.15,2258.5,2424.5,2978,2998,3161,3241,3405,4060,3939,4,2,2,93.33,86.63,86.63,1/1/2020 10:40,Ps422
0.76,0.73,0.83,0.79,0.81,0.33,2329,2178,2478,2436,2555,2985,3075,0.15,0.15,0.15,0.15,2328,2495.5,3030,3044,3238,3306,3484,4119,4011,4,2,2,93.33,86.63,86.63,1/1/2020 11:00,Ps422
