User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.8,0.74,0.81,0.82,0.79,0.37,1258,1088,1256,1428,1420,1435,1463,0.15,0.15,0.15,0.15,1172,1424,1449,1471,1585,1743,1815,1922,1864,4,8,2,93.33,86.54,86.63,1/1/2020 8:00,Ps482
0.79,0.73,0.81,0.83,0.79,0.36,1459,1279,1484,1682,1678,1693,1732,0.15,0.15,0.15,0.15,1381.5,1680,1712.5,1743,1879,2060,2148,2277,2206,4,8,2,93.33,86.54,86.63,1/1/2020 8:20,Ps482
0.79,0.73,0.81,0.83,0.79,0.36,1608,1418,1648,1864,1863,1878,1923,0.15,0.15,0.15,0.15,1533,1863.5,1900.5,1934,2087,2286,2384,2526,2446,4,8,2,93.33,86.54,86.63,1/1/2020 8:40,Ps482
0.79,0.73,0.81,0.83,0.8,0.35,1737,1542,1795,2027,2030,2043,2098,0.15,0.15,0.15,0.15,1668.5,2028.5,2070.5,2111,2279,2494,2602,2757,2670,4,8,2,93.33,86.54,86.63,1/1/2020 9:00,Ps482
0.78,0.73,0.81,0.84,0.8,0.35,1827,1629,1900,2141,2148,2160,2222,0.15,0.15,0.15,0.15,1764.5,2144.5,2191,2237,2416,2643,2757,2921,2830,4,8,2,93.33,86.54,86.63,1/1/2020 9:20,Ps482
0.78,0.73,0.82,0.85,0.79,0.36,2016,1808,2098,2362,2371,2389,2441,0.15,0.15,0.15,0.15,1953,2366.5,2415,2456,2660,2909,3035,3204,3097,4,8,2,93.33,86.54,86.63,1/1/2020 9:40,Ps482
0.77,0.74,0.78,0.81,0.77,0.34,1852,1684,1973,2252,2219,2260,2333,0.15,0.15,0.15,0.15,1828.5,2235.5,2296.5,2398,2543,2846,2951,3136,3037,4,8,2,93.33,86.54,86.63,1/1/2020 10:00,Ps482
0.77,0.74,0.77,0.8,0.77,0.34,1727,1572,1843,2108,2070,2112,2185,0.15,0.15,0.15,0.15,1707.5,2089,2148.5,2253,2382,2673,2769,2947,2856,4,8,2,93.33,86.54,86.63,1/1/2020 10:20,Ps482
0.77,0.74,0.77,0.8,0.77,0.33,2357,2170,2556,2915,2876,2924,3035,0.15,0.15,0.15,0.15,2363,2895.5,2979.5,3133,3319,3715,3852,4099,3975,4,8,2,93.33,86.54,86.63,1/1/2020 10:40,Ps482
0.76,0.73,0.78,0.83,0.78,0.33,2411,2228,2626,2965,2965,2982,3099,0.15,0.15,0.15,0.15,2427,2965,3040.5,3186,3406,3782,3929,4163,4045,4,8,2,93.33,86.54,86.63,1/1/2020 11:00,Ps482
