User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.71,0.78,0.8,0.66,0.78,0.71,333,210,246,288,339,737,762,0.4,0.59,0.44,0.15,228,313.5,749.5,277,217,326,249,796,679,2,0,0,86.57,34.58,34.58,1/1/2020 8:00,Ps200
0.71,0.78,0.8,0.66,0.78,0.7,387,245,288,339,397,871,901,0.31,0.52,0.34,0.15,266.5,368,886,318,252,377,290,927,792,2,0,0,86.57,34.58,34.58,1/1/2020 8:20,Ps200
0.7,0.78,0.8,0.66,0.77,0.7,426,271,319,375,440,968,1000,0.24,0.47,0.27,0.15,295,407.5,984,350,277,415,321,1023,877,2,0,0,86.57,34.58,34.58,1/1/2020 8:40,Ps200
0.7,0.78,0.8,0.66,0.77,0.69,460,294,346,408,477,1055,1090,0.18,0.43,0.21,0.15,320,442.5,1072.5,376,299,447,346,1106,949,2,0,0,86.57,34.58,34.58,1/1/2020 9:00,Ps200
0.7,0.78,0.8,0.66,0.77,0.69,484,311,366,431,504,1117,1154,0.15,0.39,0.16,0.15,338.5,467.5,1135.5,393,313,469,363,1162,998,2,0,0,86.57,34.58,34.58,1/1/2020 9:20,Ps200
0.7,0.78,0.8,0.67,0.77,0.69,536,346,406,480,562,1240,1273,0.15,0.33,0.15,0.15,376,521,1256.5,437,350,521,404,1283,1120,2,0,0,86.57,34.58,34.58,1/1/2020 9:40,Ps200
0.69,0.77,0.81,0.68,0.76,0.68,489,320,375,441,515,1152,1215,0.15,0.38,0.15,0.15,347.5,478,1183.5,387,298,464,344,1138,978,2,0,0,86.57,34.58,34.58,1/1/2020 10:00,Ps200
0.69,0.77,0.81,0.68,0.76,0.68,456,298,350,410,479,1075,1137,0.18,0.42,0.2,0.15,324,444.5,1106,360,275,431,317,1056,904,2,0,0,86.57,34.58,34.58,1/1/2020 10:20,Ps200
0.69,0.77,0.81,0.68,0.75,0.68,622,410,483,568,661,1493,1577,0.15,0.2,0.15,0.15,446.5,614.5,1535,486,376,585,436,1448,1244,2,0,0,86.57,34.58,34.58,1/1/2020 10:40,Ps200
0.69,0.77,0.81,0.67,0.76,0.67,639,421,497,588,681,1541,1610,0.15,0.18,0.15,0.15,459,634.5,1575.5,505,397,608,462,1508,1299,2,0,0,86.57,34.58,34.58,1/1/2020 11:00,Ps200
